ingredient_id,ingredient_name,Calcium,Calories,Carbohydrates,Fat,Fiber,Iron,Potassium,Saturated Fat,Sodium,Sugar,Vitamin D
2201,Proximates Cheese cheddar sharp block/chunk store brand sKROGER (CA2TX) - NFY120X35,0.0,0.0,0.0,33.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2202,Proximates Cheese dry white Queso seco EL MEXICANO BRAND (CA-AL) - NFY09007Z,0.0,0.0,0.0,23.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2203,Proximates Cheese dry white Queso seco mixed composite (CA-LA CA-SD) - NFY0900B6,0.0,0.0,0.0,23.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2204,Proximates Cheese dry white Queso seco mixed composite (FL CA-SB) - NFY090099,0.0,0.0,0.0,23.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2205,Proximates Cheese dry white Queso seco mixed composite (MD NM) - NFY09009W,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2206,Proximates Cheese dry white Queso seco mixed composite (NY TX-TR) - NFY09008M,0.0,0.0,0.0,26.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2207,Proximates Cheese dry white Queso seco mixed composite (TX-HA NV) - NFY0900AJ,0.0,0.0,0.0,24.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2208,Proximates Cheese string (low-moisture part-skim mozzarella) BORDEN (CA1NEPA) - NFY120XAN,0.0,0.0,0.0,20.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2209,Proximates Cheese string (low-moisture part-skim mozzarella) FRIGO (AZVA) - NFY120X8K,0.0,0.0,0.0,20.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2210,Proximates Cheese string (low-moisture part-skim mozzarella) FRIGO (GANJ) - NFY120X99,0.0,0.0,0.0,20.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2211,Proximates Cheese string (low-moisture part-skim mozzarella) FRIGO (IATX) - NFY120X8Z,0.0,0.0,0.0,20.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2212,Proximates Cheese string (low-moisture part-skim mozzarella) FRIGO (KYCA2) - NFY120X7S,0.0,0.0,0.0,20.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2213,Proximates Cheese string (low-moisture part-skim mozzarella) FRIGO (NENC) - NFY120X8B,0.0,0.0,0.0,19.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2214,Proximates Cheese string (low-moisture part-skim mozzarella) FRIGO (PACA1) - NFY120X7K,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2215,Proximates Cheese string (low-moisture part-skim mozzarella) KRAFT (CA1) - NFY120X3I,0.0,0.0,0.0,19.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2216,Proximates Cheese string (low-moisture part-skim mozzarella) KRAFT (IA) - NFY120X52,0.0,0.0,0.0,20.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2217,Proximates Cheese string (low-moisture part-skim mozzarella) KRAFT (INTX) - NFY120X4K,0.0,0.0,0.0,19.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2218,Proximates Cheese string (low-moisture part-skim mozzarella) KRAFT (NE) - NFY120X42,0.0,0.0,0.0,20.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2219,Proximates Cheese string (low-moisture part-skim mozzarella) SARGENTO (AZIN) - NFY120X6F,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2220,Proximates Cheese string (low-moisture part-skim mozzarella) SARGENTO (GANJ) - NFY120X75,0.0,0.0,0.0,20.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2221,Proximates Cheese string (low-moisture part-skim mozzarella) SARGENTO (IATX) - NFY120X6R,0.0,0.0,0.0,20.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2222,Proximates Cheese string (low-moisture part-skim mozzarella) SARGENTO (KYCA2) - NFY120X5N,0.0,0.0,0.0,21.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2223,Proximates Cheese string (low-moisture part-skim mozzarella) SARGENTO (NENC) - NFY120X61,0.0,0.0,0.0,21.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2224,Proximates Cheese string (low-moisture part-skim mozzarella) SARGENTO (PACA1) - NFY120X5C,0.0,0.0,0.0,21.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2225,Proximates Cheese string (low-moisture part-skim mozzarella) store brand FOOD CLUB (AZINNJ) - NFY120XB6,0.0,0.0,0.0,21.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2226,Proximates Cheese string (low-moisture part-skim mozzarella) store brand MY ESSENTIALS (CA2NC) - NFY120XAA,0.0,0.0,0.0,19.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2227,Proximates Cheese string (low-moisture part-skim mozzarella) store brand sKROGER (KYTX) - NFY120X9W,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2228,Proximates Cheese swiss slices (AL CA1) - 18c-16-02-Prox,0.0,0.0,0.0,30.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2229,Proximates Cheese swiss slices (AL CA1) - 18c-17-02-Prox,0.0,0.0,0.0,30.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2230,Proximates Cheese swiss slices (CA2 CO) - 18c-17-03-Prox,0.0,0.0,0.0,32.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2231,Proximates Cheese swiss slices (CA2 NC) - 18c-16-03-Prox,0.0,0.0,0.0,31.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2232,Proximates Cheese swiss slices (CO CT) - 18c-16-05-Prox,0.0,0.0,0.0,31.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2233,Proximates Cheese swiss slices (CT OK) - 18c-17-04-Prox,0.0,0.0,0.0,32.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2234,Proximates Cheese swiss slices (FL) - 18c-16-04-Prox,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2235,Proximates Cheese swiss slices (FL MO) - 18c-17-05-Prox,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2236,Proximates Cheese swiss slices (IN MI) - 18c-17-01-Prox,0.0,0.0,0.0,29.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2237,Proximates Cheese swiss slices (IN NY) - 18c-16-01-Prox,0.0,0.0,0.0,30.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2238,Proximates Cheese swiss slices (MI OK) - 18c-16-06-Prox,0.0,0.0,0.0,31.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2239,Proximates Cheese swiss slices (NY NC) - 18c-17-06-Prox,0.0,0.0,0.0,30.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2240,Proximates Chicken breasts boneless skinless non-enhanced braised (ALCA1) - 17A-02-02-Prox,0.0,0.0,0.0,2.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2241,Proximates Chicken breasts boneless skinless non-enhanced braised (CA2NC) - 17A-02-03-Prox,0.0,0.0,0.0,3.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2242,Proximates Chicken breasts boneless skinless non-enhanced braised (COCT) - 17A-02-04-Prox,0.0,0.0,0.0,3.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2243,Proximates Chicken breasts boneless skinless non-enhanced braised (FLMO) - 17A-02-05-Prox,0.0,0.0,0.0,3.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2244,Proximates Chicken breasts boneless skinless non-enhanced braised (INNY) - 17A-02-01-Prox,0.0,0.0,0.0,3.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2245,Proximates Chicken breasts boneless skinless non-enhanced braised (MIOK) - 17A-02-06-Prox,0.0,0.0,0.0,2.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2246,Proximates Chicken skin braised from drumsticks and thighs enhanced (OK1MI1) - 14B-03-06-prox,0.0,0.0,0.0,38.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2247,Proximates Chicken skin braised from drumsticks and thighs non-enhanced (CO1CT1IN1) - 14B-03-03-prox,0.0,0.0,0.0,36.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2248,Proximates Chicken skin raw from drumsticks and thighs enhanced (OK1MI1) - 14B-01-06-prox,0.0,0.0,0.0,42.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2249,Proximates Chinese Restaurant Fried Rice (No Meat) (AL) - NFY1209PT,0.0,0.0,0.0,3.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2250,Proximates Chinese Restaurant Fried Rice (No Meat) (CA1) - NFY1209Q0,0.0,0.0,0.0,6.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2251,Proximates Chinese Restaurant Fried Rice (No Meat) (CA2) - NFY1209Q7,0.0,0.0,0.0,2.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2252,Proximates Chinese Restaurant Fried Rice (No Meat) (CO) - NFY1209QL,0.0,0.0,0.0,4.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2253,Proximates Chinese Restaurant Fried Rice (No Meat) (CT) - NFY1209QS,0.0,0.0,0.0,1.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2254,Proximates Chinese Restaurant Fried Rice (No Meat) (FL) - NFY1209QZ,0.0,0.0,0.0,2.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2255,Proximates Chinese Restaurant Fried Rice (No Meat) (IN) - NFY120A4R,0.0,0.0,0.0,3.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2256,Proximates Chinese Restaurant Fried Rice (No Meat) (MI) - NFY1209RD,0.0,0.0,0.0,4.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2257,Proximates Chinese Restaurant Fried Rice (No Meat) (MO) - NFY1209R6,0.0,0.0,0.0,2.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2258,Proximates Chinese Restaurant Fried Rice (No Meat) (NC) - NFY1209QE,0.0,0.0,0.0,1.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2259,Proximates Chinese Restaurant Fried Rice (No Meat) (NY) - NFY1209PM,0.0,0.0,0.0,2.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2260,Proximates Chinese Restaurant Fried Rice (No Meat) (OK) - NFY1209RK,0.0,0.0,0.0,3.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2261,Proximates Cottage cheese 2% milkfat BREAKSTONE (ALIN) - NFY120BNL,0.0,0.0,0.0,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2262,Proximates Cottage cheese 2% milkfat BREAKSTONE (CTNC) - NFY120BN6,0.0,0.0,0.0,1.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2263,Proximates Cottage cheese 2% milkfat BREAKSTONE (FL) - NFY120BNW,0.0,0.0,0.0,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2264,Proximates Cottage cheese 2% milkfat BREAKSTONE (MIOK) - NFY120BOD,0.0,0.0,0.0,2.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2265,Proximates Cottage cheese 2% milkfat DAISY (CA1CO) - NFY120BMU,0.0,0.0,0.0,2.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2266,Proximates Cottage cheese 2% milkfat DAISY (FLIN) - NFY120BRK,0.0,0.0,0.0,2.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2267,Proximates Cottage cheese 2% milkfat DAISY (MINY) - NFY120BQ9,0.0,0.0,0.0,2.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2268,Proximates Cottage cheese 2% milkfat DAISY (MOCT) - NFY120BPL,0.0,0.0,0.0,2.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2269,Proximates Cottage cheese 2% milkfat KNUDSEN (CA1CA2) - NFY120BP5,0.0,0.0,0.0,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2270,Proximates Cottage cheese 2% milkfat store brand/other brand FRIENDSHIP & HORIZON ORGANIC (FLIN) - NFY120BPV,0.0,0.0,0.0,2.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2271,Proximates Cottage cheese 2% milkfat store brand/other brand FRIENDSHIP ALL NATURAL & HYVEE (MONY) - NFY120BQK,0.0,0.0,0.0,2.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2272,Proximates Cottage cheese 2% milkfat store brand/other brand HY VEE & DAISY (CA2MO) - NFY120BMD,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2273,Proximates Cottage cheese 2% milkfat store brand/other brand KING SOOPERS & KRAFT (COCT) - NFY120BR7,0.0,0.0,0.0,2.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2274,Proximates Cottage cheese 2% milkfat store brand/other brand KRAFT SIMPLY & MEADOW GOLD VIVA (ALCO) - NFY120BOP,0.0,0.0,0.0,2.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2275,Proximates Cottage cheese 2% milkfat store brand/other brand KROGER & SAFEWAY (CA1MI) - NFY120BQX,0.0,0.0,0.0,2.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2276,Proximates Cottage cheese 2% milkfat store brand/other brand SUNNYSIDE FARMS & DAISY (CA2NC) - NFY120BS1,0.0,0.0,0.0,2.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2277,Proximates Greek yogurt CHOBANI PLAIN NON-FAT (AL1CA1) - NFY09110F,0.0,0.0,0.0,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2278,Proximates Greek yogurt CHOBANI PLAIN NON-FAT (CA2NC1) - NFY09110R,0.0,0.0,0.0,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2279,Proximates Greek yogurt CHOBANI PLAIN NON-FAT (CO1CT1) - NFY091116,0.0,0.0,0.0,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2280,Proximates Greek yogurt CHOBANI PLAIN NON-FAT (FL1MO1) - NFY09111G,0.0,0.0,0.0,0.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2281,Proximates Greek yogurt CHOBANI PLAIN NON-FAT (MI1OK1) - NFY09111Y,0.0,0.0,0.0,0.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2282,Proximates Greek yogurt CHOBANI PLAIN NON-FAT (NY1) - NFY0910ZX,0.0,0.0,0.0,0.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2283,Proximates Greek yogurt DANNON OIKOS PLAIN NON-FAT (AL1CA1) - NFY091150,0.0,0.0,0.0,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2284,Proximates Greek yogurt DANNON OIKOS PLAIN NON-FAT (CA2NC1) - NFY09115C,0.0,0.0,0.0,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2285,Proximates Greek yogurt DANNON OIKOS PLAIN NON-FAT (CO1CT1) - NFY09115R,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2286,Proximates Greek yogurt DANNON OIKOS PLAIN NON-FAT (FL1MO1) - NFY09116J,0.0,0.0,0.0,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2287,Proximates Greek yogurt DANNON OIKOS PLAIN NON-FAT (IN1NY1) - NFY09114L,0.0,0.0,0.0,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2288,Proximates Greek yogurt DANNON OIKOS PLAIN NON-FAT (MI1) - NFY091161,0.0,0.0,0.0,0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2289,Proximates Greek yogurt FAGE PLAIN NONFAT (AL1CA1) - NFY09112Q,0.0,0.0,0.0,0.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2290,Proximates Greek yogurt FAGE PLAIN NONFAT (CA2NC1) - NFY091149,0.0,0.0,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2291,Proximates Greek yogurt FAGE PLAIN NONFAT (CO1CT1) - NFY09113G,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2292,Proximates Greek yogurt FAGE PLAIN NONFAT (FL1) - NFY09113Q,0.0,0.0,0.0,0.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2293,Proximates Greek yogurt FAGE PLAIN NONFAT (IN1NY1) - NFY09112A,0.0,0.0,0.0,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2294,Proximates Greek yogurt FAGE PLAIN NONFAT (OK1) - NFY091131,0.0,0.0,0.0,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2295,Proximates Haddock raw (AL) - NFY060COQ,0.0,0.0,0.0,0.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2296,Proximates Haddock raw (CO) - NFY060CM8,0.0,0.0,0.0,0.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2297,Proximates Haddock raw (CT) - NFY060CMN,0.0,0.0,0.0,0.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2298,Proximates Haddock raw (FL) - NFY060CNH,0.0,0.0,0.0,0.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2299,Proximates Haddock raw (IN) - NFY060CN2,0.0,0.0,0.0,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2300,Proximates Haddock raw (MI) - NFY060CPK,0.0,0.0,0.0,0.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2301,Proximates Haddock raw (NC) - NFY060CLE,0.0,0.0,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2302,Proximates Haddock raw (NY) - NFY060COB,0.0,0.0,0.0,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2303,Proximates Mozzarella cheese low-moisture part-skim KRAFT (CA1) - NFY120DIE,0.0,0.0,0.0,21.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2304,Proximates Mozzarella cheese low-moisture part-skim KRAFT (CA2NC) - NFY120DJA,0.0,0.0,0.0,21.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2305,Proximates Mozzarella cheese low-moisture part-skim KRAFT (FLMO) - NFY120DJP,0.0,0.0,0.0,20.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2306,Proximates Mozzarella cheese low-moisture part-skim KRAFT (INNY) - NFY120DIX,0.0,0.0,0.0,21.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2307,Proximates Mozzarella cheese low-moisture part-skim KRAFT (MIOK) - NFY120DKG,0.0,0.0,0.0,20.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2308,Proximates Mozzarella cheese low-moisture part-skim SARGENTO (ALCA1) - NFY120DGJ,0.0,0.0,0.0,21.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2309,Proximates Mozzarella cheese low-moisture part-skim SARGENTO (CA2NC) - NFY120DGV,0.0,0.0,0.0,20.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2310,Proximates Mozzarella cheese low-moisture part-skim SARGENTO (COCT) - NFY120DHA,0.0,0.0,0.0,20.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2311,Proximates Mozzarella cheese low-moisture part-skim SARGENTO (FLMO) - NFY120DI3,0.0,0.0,0.0,20.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2312,Proximates Mozzarella cheese low-moisture part-skim SARGENTO (INNY) - NFY120E88,0.0,0.0,0.0,19.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2313,Proximates Mozzarella cheese low-moisture part-skim SARGENTO (MI) - NFY120DHM,0.0,0.0,0.0,20.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2314,Proximates Mozzarella cheese low-moisture part-skim store brand AMERICAS CHOICE (NY) - NFY120DKR,0.0,0.0,0.0,17.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2315,Proximates Mozzarella cheese low-moisture part-skim store brand GREAT VALUE & SHOP RITE (ALCT) - NFY120DLY,0.0,0.0,0.0,19.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2316,Proximates Mozzarella cheese low-moisture part-skim store brand HYVEE & PUBLIX (FLMO) - NFY120DM8,0.0,0.0,0.0,19.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2317,Proximates Mozzarella cheese low-moisture part-skim store brand KROGER (MIIN) - NFY120DMN,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2318,Proximates Mozzarella cheese low-moisture part-skim store brand LUCERNE (CA1CO) - NFY120DL8,0.0,0.0,0.0,21.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2319,Proximates Mozzarella cheese low-moisture part-skim store brand MY ESSENTIALS & SUNNYSIDE FARMS (CA2NC) - NFY120DLK,0.0,0.0,0.0,20.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2320,Proximates Mozzarella cheese low-moisture part-skim store brand/other brand CRYSTAL FARMS & KROGER (COCT) - NFY120DJZ,0.0,0.0,0.0,19.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2321,Proximates Mustard yellow FRENCHS CLASSIC (ALCA1) - NFY120HYM,0.0,0.0,0.0,3.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2322,Proximates Mustard yellow FRENCHS CLASSIC (CA2NC) - NFY120HZ4,0.0,0.0,0.0,3.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2323,Proximates Mustard yellow FRENCHS CLASSIC (COCT) - NFY120HZG,0.0,0.0,0.0,2.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2324,Proximates Mustard yellow FRENCHS CLASSIC (FLMO) - NFY120HZT,0.0,0.0,0.0,3.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2325,Proximates Mustard yellow FRENCHS CLASSIC (INNY) - NFY120HY9,0.0,0.0,0.0,3.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2326,Proximates Mustard yellow FRENCHS CLASSIC (MIOK) - NFY120I04,0.0,0.0,0.0,3.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2327,Proximates Mustard yellow store brand AMERICAS CHOICE YELLOW MUSTARD & SHOP RITE YELLOW MUSTARD (NYCT1) - NFY120I0M,0.0,0.0,0.0,3.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2328,Proximates Mustard yellow store brand GREAT VALUE & GREAT VALUE (AL1OK1) - NFY120I0W,0.0,0.0,0.0,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2329,Proximates Mustard yellow store brand HY VEE YELLOW MUSTARD & PUBLIX YELLOW MUSTARD (MO1FL) - NFY120I1X,0.0,0.0,0.0,3.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2330,Proximates Mustard yellow store brand KROGER & KROGER (IN1MI1) - NFY120I26,0.0,0.0,0.0,3.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2331,Proximates Mustard yellow store brand MY ESSENTIALS YELLOW MUSTARD & SUNNY SELECT YELLOW MUSTARD (NC1CA2) - NFY120I1D,0.0,0.0,0.0,2.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2332,Proximates Mustard yellow store brand SAFEWAY & SAFEWAY (CA1CO1) - NFY120I1M,0.0,0.0,0.0,3.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2333,Proximates Oil coconut BETTER BODY ORGANIC (CA2) - NFY120PDG,0.0,0.0,0.0,99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2334,Proximates Oil coconut LOU ANA (COCT) - NFY120PD6,0.0,0.0,0.0,98.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2335,Proximates Oil coconut LOU ANA (FLMO) - NFY120PE1,0.0,0.0,0.0,98.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2336,Proximates Oil coconut LOU ANA (INAL) - NFY120PDT,0.0,0.0,0.0,99.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2337,Proximates Oil coconut LOU ANA (MIOK) - NFY120PE9,0.0,0.0,0.0,99.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2338,Proximates Oil coconut LOU ANA (NC) - NFY120PDN,0.0,0.0,0.0,99.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2339,Proximates Onion rings frozen ALEXIA (ALOK) - NFY12066P,0.0,0.0,0.0,15.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2340,Proximates Onion rings frozen ALEXIA (CA2NC) - NFY120675,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2341,Proximates Onion rings frozen ALEXIA (COCT) - NFY12067K,0.0,0.0,0.0,14.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2342,Proximates Onion rings frozen ALEXIA (FLMO) - NFY12068D,0.0,0.0,0.0,15.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2343,Proximates Onion rings frozen ALEXIA (INNY) - NFY12066A,0.0,0.0,0.0,15.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2344,Proximates Onion rings frozen ORE-IDA (CA1CT) - NFY120696,0.0,0.0,0.0,12.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2345,Proximates Onion rings frozen ORE-IDA (CA2NC) - NFY12069K,0.0,0.0,0.0,12.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2346,Proximates Onion rings frozen ORE-IDA (FLMO) - NFY1206AE,0.0,0.0,0.0,12.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2347,Proximates Onion rings frozen ORE-IDA (NYOK) - NFY1206AS,0.0,0.0,0.0,13.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2348,Proximates Onion rings frozen Store brand/other (ALMI) - NFY12068R,0.0,0.0,0.0,15.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2349,Proximates Onion rings frozen Store brand/other (COIN) - NFY12069Z,0.0,0.0,0.0,13.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2350,Proximates Parmesan cheese grated KRAFT 100% (ALCA1) - NFY120DR5,0.0,0.0,0.0,28.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2351,Proximates Parmesan cheese grated KRAFT 100% (CA2NC) - NFY120DRC,0.0,0.0,0.0,30.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2352,Proximates Parmesan cheese grated KRAFT 100% (COCT) - NFY120DRR,0.0,0.0,0.0,29.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2353,Proximates Parmesan cheese grated KRAFT 100% (FLMO) - NFY120DS3,0.0,0.0,0.0,28.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2354,Proximates Parmesan cheese grated KRAFT 100% (INNY) - NFY120DQH,0.0,0.0,0.0,28.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2355,Proximates Parmesan cheese grated KRAFT 100% (MIOK) - NFY120DSK,0.0,0.0,0.0,27.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2356,Proximates Parmesan cheese grated store brand/other brand FLORA & HYVEE (FLMO) - NFY120DUE,0.0,0.0,0.0,28.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2357,Proximates Parmesan cheese grated store brand/other brand GREAT VALUE (ALOK) - NFY120DTF,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2358,Proximates Parmesan cheese grated store brand/other brand KROGER (MIIN) - NFY120DUT,0.0,0.0,0.0,35.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
